"timestamp","zone","temperature_c","rainfall_mm","humidity_pct","wind_speed_kmh","air_quality_index","weather_condition","congestion_percentage","traffic_delay_minutes","average_speed_kmh","incident_count","active_incident_count","high_critical_incident_count","crowd_level"
"2026-09-08T01:00:00+05:30","Malviya Nagar","24.6","0","50","17.4","102","Clear","21","5","42","0","0","0","low"
"2026-09-08T01:00:00+05:30","Sanganer","24.6","0","50","18.3","110","Clear","14","4","45","0","0","0","low"
"2026-09-08T01:00:00+05:30","C-Scheme","24.6","0","50","7.5","118","Clear","24","4","41","1","1","1","low"
"2026-09-08T01:00:00+05:30","Mansarovar","24.6","0","50","8.4","126","Clear","25","5","40","0","0","0","low"
"2026-09-08T02:00:00+05:30","Pink City","24.6","0","51","18.3","94","Clear","23","6","41","0","0","0","low"
"2026-09-08T02:00:00+05:30","Malviya Nagar","24.6","0","51","7.5","102","Clear","22","7","42","0","0","0","low"
"2026-09-08T02:00:00+05:30","Sanganer","24.6","0","51","8.4","110","Clear","15","1","45","0","0","0","low"
"2026-09-08T02:00:00+05:30","C-Scheme","24.6","0","51","9.3","118","Clear","26","6","40","0","0","0","low"
"2026-09-08T02:00:00+05:30","Mansarovar","24.6","0","51","10.2","126","Clear","26","7","40","0","0","0","low"
"2026-09-08T03:00:00+05:30","Pink City","24.9","0","52","8.4","93","Clear","25","8","40","0","0","0","low"
"2026-09-08T03:00:00+05:30","Malviya Nagar","24.9","0","52","9.3","101","Clear","22","3","42","0","0","0","low"
"2026-09-08T03:00:00+05:30","Sanganer","24.9","0","52","10.2","109","Clear","16","3","44","0","0","0","low"
"2026-09-08T03:00:00+05:30","C-Scheme","24.9","0","52","11.1","117","Clear","29","8","39","0","0","0","low"
"2026-09-08T03:00:00+05:30","Mansarovar","24.9","0","52","12","125","Clear","26","8","40","0","0","0","low"
"2026-09-08T04:00:00+05:30","Pink City","25.3","0","53","10.2","94","Clear","28","5","39","0","0","0","low"
"2026-09-08T04:00:00+05:30","Malviya Nagar","25.3","0","53","11.1","102","Clear","24","5","41","0","0","0","low"
"2026-09-08T04:00:00+05:30","Sanganer","25.3","0","53","12","110","Clear","19","5","43","1","1","0","low"
"2026-09-08T04:00:00+05:30","C-Scheme","25.3","0","53","12.9","118","Clear","32","10","37","0","0","0","low"
"2026-09-08T04:00:00+05:30","Mansarovar","25.3","0","53","13.8","126","Clear","28","5","39","0","0","0","low"
"2026-09-08T05:00:00+05:30","Pink City","25.8","0","54","12","94","Clear","32","8","37","0","0","0","low"
"2026-09-08T05:00:00+05:30","Malviya Nagar","25.8","0","54","12.9","102","Clear","25","7","40","0","0","0","low"
"2026-09-08T05:00:00+05:30","Sanganer","25.8","0","54","13.8","110","Clear","22","7","42","0","0","0","low"
"2026-09-08T05:00:00+05:30","C-Scheme","25.8","0","54","14.7","118","Clear","35","8","36","0","0","0","low"
"2026-09-08T05:00:00+05:30","Mansarovar","25.9","2.2","59","15.6","126","Cloudy","29","7","39","0","0","0","low"
"2026-09-08T06:00:00+05:30","Pink City","26.3","0","54","13.8","100","Clear","41","12","33","0","0","0","moderate"
"2026-09-08T06:00:00+05:30","Malviya Nagar","26.3","0","54","14.7","108","Clear","33","11","37","0","0","0","low"
"2026-09-08T06:00:00+05:30","Sanganer","26.3","0","54","15.6","116","Clear","32","7","37","0","0","0","low"
"2026-09-08T06:00:00+05:30","C-Scheme","26.5","2.7","61","16.5","124","Cloudy","44","12","32","0","0","0","low"
"2026-09-08T06:00:00+05:30","Mansarovar","26.3","0","54","17.4","132","Clear","38","11","35","0","0","0","low"
"2026-09-08T07:00:00+05:30","Pink City","27","0","54","15.6","106","Clear","50","16","30","0","0","0","moderate"
"2026-09-08T07:00:00+05:30","Malviya Nagar","27","0","54","16.5","114","Clear","42","10","33","1","1","1","low"
"2026-09-08T07:00:00+05:30","Sanganer","27","0","54","17.4","122","Clear","42","11","33","0","0","0","low"
"2026-09-08T07:00:00+05:30","C-Scheme","27.2","3.2","62","18.3","130","Light Rain","54","16","28","0","0","0","moderate"
"2026-09-08T07:00:00+05:30","Mansarovar","27","0","54","7.5","138","Clear","30","10","38","0","0","0","low"
"2026-09-08T08:00:00+05:30","Pink City","27.6","0","53","17.4","114","Haze","62","16","24","0","0","0","high"
"2026-09-08T08:00:00+05:30","Malviya Nagar","27.6","0","53","18.3","122","Haze","54","15","28","0","0","0","moderate"
"2026-09-08T08:00:00+05:30","Sanganer","27.9","3.8","63","7.5","130","Light Rain","56","17","27","0","0","0","moderate"
"2026-09-08T08:00:00+05:30","C-Scheme","27.6","0","53","8.4","138","Haze","49","16","30","0","0","0","moderate"
"2026-09-08T08:00:00+05:30","Mansarovar","27.6","0","53","9.3","146","Haze","42","10","33","0","0","0","moderate"
"2026-09-08T09:00:00+05:30","Pink City","28.2","0","52","7.5","112","Clear","61","17","25","0","0","0","moderate"
"2026-09-08T09:00:00+05:30","Malviya Nagar","28.2","0","52","8.4","120","Clear","53","16","28","0","0","0","moderate"
"2026-09-08T09:00:00+05:30","Sanganer","28.2","0","52","9.3","128","Clear","40","13","34","0","0","0","moderate"
"2026-09-08T09:00:00+05:30","C-Scheme","28.2","0","52","10.2","136","Clear","48","12","30","0","0","0","moderate"
"2026-09-08T09:00:00+05:30","Mansarovar","28.2","0","52","11.1","144","Clear","41","11","33","0","0","0","moderate"
"2026-09-08T10:00:00+05:30","Pink City","28.6","0","51","9.3","107","Clear","54","16","28","1","1","0","moderate"
"2026-09-08T10:00:00+05:30","Malviya Nagar","29","4.9","63","10.2","115","Light Rain","32","10","37","0","0","0","low"
"2026-09-08T10:00:00+05:30","Sanganer","28.6","0","51","11.1","123","Clear","35","8","36","0","0","0","moderate"
"2026-09-08T10:00:00+05:30","C-Scheme","28.6","0","51","12","131","Clear","42","11","33","0","0","0","moderate"
"2026-09-08T10:00:00+05:30","Mansarovar","28.6","0","51","12.9","139","Clear","36","10","36","0","0","0","low"
"2026-09-08T11:00:00+05:30","Pink City","29.1","0.5","51","11.1","101","Cloudy","32","10","37","0","0","0","low"
"2026-09-08T11:00:00+05:30","Malviya Nagar","29","0","50","12","109","Clear","27","5","39","0","0","0","low"
"2026-09-08T11:00:00+05:30","Sanganer","29","0","50","12.9","117","Clear","30","7","38","0","0","0","low"
"2026-09-08T11:00:00+05:30","C-Scheme","29","0","50","13.8","125","Clear","35","10","36","0","0","0","low"
"2026-09-08T11:00:00+05:30","Mansarovar","29","0","50","14.7","133","Clear","31","10","38","0","0","0","low"
"2026-09-08T12:00:00+05:30","Pink City","29.3","1","50","12.9","99","Cloudy","30","6","38","0","0","0","low"
"2026-09-08T12:00:00+05:30","Malviya Nagar","29.3","0","48","13.8","107","Clear","27","6","39","0","0","0","low"
"2026-09-08T12:00:00+05:30","Sanganer","29.3","0","48","14.7","115","Clear","30","8","38","0","0","0","low"
"2026-09-08T12:00:00+05:30","C-Scheme","29.3","0","48","15.6","123","Clear","33","11","37","0","0","0","low"
"2026-09-08T12:00:00+05:30","Mansarovar","29.3","0","48","16.5","131","Clear","31","6","38","0","0","0","low"
"2026-09-08T13:00:00+05:30","Pink City","29.4","0","46","14.7","98","Clear","30","7","38","0","0","0","low"
"2026-09-08T13:00:00+05:30","Malviya Nagar","29.4","0","46","15.6","106","Clear","28","8","39","0","0","0","low"
"2026-09-08T13:00:00+05:30","Sanganer","29.4","0","46","16.5","114","Clear","30","10","38","0","0","0","low"
"2026-09-08T13:00:00+05:30","C-Scheme","29.4","0","46","17.4","122","Clear","33","7","37","0","0","0","low"
"2026-09-08T13:00:00+05:30","Mansarovar","29.4","0","46","18.3","130","Clear","33","8","37","2","1","0","low"
"2026-09-08T14:00:00+05:30","Pink City","29.3","0","45","16.5","98","Clear","32","9","37","0","0","0","low"
"2026-09-08T14:00:00+05:30","Malviya Nagar","29.3","0","45","17.4","106","Clear","32","10","37","0","0","0","low"
"2026-09-08T14:00:00+05:30","Sanganer","29.3","0","45","18.3","114","Clear","32","7","37","0","0","0","low"
"2026-09-08T14:00:00+05:30","C-Scheme","29.3","0","45","7.5","122","Clear","35","9","36","2","2","0","low"
"2026-09-08T14:00:00+05:30","Mansarovar","29.3","0","45","8.4","130","Clear","36","10","36","0","0","0","low"
"2026-09-08T15:00:00+05:30","Pink City","29","0","44","18.3","101","Clear","37","12","35","0","0","0","low"
"2026-09-08T15:00:00+05:30","Malviya Nagar","29","0","44","7.5","109","Clear","38","9","35","0","0","0","low"
"2026-09-08T15:00:00+05:30","Sanganer","29","0","44","8.4","117","Clear","36","9","36","2","2","0","low"
"2026-09-08T15:00:00+05:30","C-Scheme","29","0","44","9.3","125","Clear","40","12","34","0","0","0","low"
"2026-09-08T15:00:00+05:30","Mansarovar","29","0","44","10.2","133","Clear","42","14","33","1","1","0","low"
"2026-09-08T16:00:00+05:30","Pink City","28.6","0","43","8.4","107","Clear","46","11","31","0","0","0","moderate"
"2026-09-08T16:00:00+05:30","Malviya Nagar","28.6","0","43","9.3","115","Clear","48","13","30","2","2","0","moderate"
"2026-09-08T16:00:00+05:30","Sanganer","28.6","0","43","10.2","123","Clear","44","13","32","0","0","0","low"
"2026-09-08T16:00:00+05:30","C-Scheme","28.6","0","43","11.1","131","Clear","50","16","30","0","0","0","moderate"
"2026-09-08T16:00:00+05:30","Mansarovar","28.6","0","43","12","139","Clear","36","8","36","0","0","0","moderate"
"2026-09-08T17:00:00+05:30","Pink City","28.2","0","42","10.2","116","Haze","60","17","25","2","2","0","moderate"
"2026-09-08T17:00:00+05:30","Malviya Nagar","28.2","0","42","11.1","124","Haze","62","19","24","0","0","0","moderate"
"2026-09-08T17:00:00+05:30","Sanganer","28.2","0","42","12","132","Haze","56","18","27","0","0","0","moderate"
"2026-09-08T17:00:00+05:30","C-Scheme","28.2","0","42","12.9","140","Haze","48","12","30","0","0","0","moderate"
"2026-09-08T17:00:00+05:30","Mansarovar","28.2","0","42","13.8","148","Haze","50","14","30","0","0","0","moderate"
"2026-09-08T18:00:00+05:30","Pink City","27.6","0","42","12","120","Haze","68","21","22","0","0","0","high"
"2026-09-08T18:00:00+05:30","Malviya Nagar","27.6","0","42","12.9","128","Haze","69","22","21","0","0","0","high"
"2026-09-08T18:00:00+05:30","Sanganer","27.6","0","42","13.8","136","Haze","46","11","31","0","0","0","moderate"
"2026-09-08T18:00:00+05:30","C-Scheme","27.6","0","42","14.7","144","Haze","56","16","27","1","0","0","high"
"2026-09-08T18:00:00+05:30","Mansarovar","27.9","4.4","53","15.6","152","Light Rain","56","17","27","0","0","0","high"
"2026-09-08T19:00:00+05:30","Pink City","27","0","42","13.8","118","Haze","68","22","22","0","0","0","high"
"2026-09-08T19:00:00+05:30","Malviya Nagar","27","0","42","14.7","126","Haze","51","13","29","0","0","0","high"
"2026-09-08T19:00:00+05:30","Sanganer","27","0","42","15.6","134","Haze","44","12","32","0","0","0","moderate"
"2026-09-08T19:00:00+05:30","C-Scheme","27","0","42","16.5","142","Haze","55","17","27","0","0","0","high"
"2026-09-08T19:00:00+05:30","Mansarovar","27.3","4.9","54","17.4","150","Light Rain","55","18","27","0","0","0","moderate"
"2026-09-08T20:00:00+05:30","Pink City","26.3","0","43","15.6","110","Clear","45","11","32","0","0","0","moderate"
"2026-09-08T20:00:00+05:30","Malviya Nagar","26.3","0","43","16.5","118","Clear","42","11","33","0","0","0","moderate"
"2026-09-08T20:00:00+05:30","Sanganer","26.3","0","43","17.4","126","Clear","36","10","36","0","0","0","low"
"2026-09-08T20:00:00+05:30","C-Scheme","26.4","0.5","44","18.3","134","Cloudy","48","15","30","0","0","0","moderate"
"2026-09-08T20:00:00+05:30","Mansarovar","26.3","0","43","7.5","142","Clear","46","11","31","0","0","0","moderate"
"2026-09-08T21:00:00+05:30","Pink City","25.8","0","44","17.4","103","Clear","39","10","34","0","0","0","moderate"
"2026-09-08T21:00:00+05:30","Malviya Nagar","25.8","0","44","18.3","111","Clear","34","10","36","0","0","0","low"
"2026-09-08T21:00:00+05:30","Sanganer","25.8","0","44","7.5","119","Clear","29","9","39","1","1","0","low"
"2026-09-08T21:00:00+05:30","C-Scheme","25.8","0","44","8.4","127","Clear","42","10","33","0","0","0","moderate"
"2026-09-08T21:00:00+05:30","Mansarovar","25.8","0","44","9.3","135","Clear","38","10","35","0","0","0","low"
"2026-09-08T22:00:00+05:30","Pink City","25.3","0","45","7.5","98","Clear","35","10","36","0","0","0","low"
"2026-09-08T22:00:00+05:30","Malviya Nagar","25.3","0","45","8.4","106","Clear","28","9","39","0","0","0","low"
"2026-09-08T22:00:00+05:30","Sanganer","25.4","1.6","49","9.3","114","Cloudy","25","4","40","0","0","0","low"
"2026-09-08T22:00:00+05:30","C-Scheme","25.3","0","45","10.2","122","Clear","38","10","35","0","0","0","low"
"2026-09-08T22:00:00+05:30","Mansarovar","25.3","0","45","11.1","130","Clear","32","9","37","0","0","0","low"
"2026-09-08T23:00:00+05:30","Pink City","24.9","0","46","9.3","96","Clear","33","11","37","0","0","0","low"
"2026-09-08T23:00:00+05:30","Malviya Nagar","25","2.2","52","10.2","104","Cloudy","26","5","40","0","0","0","low"
"2026-09-08T23:00:00+05:30","Sanganer","24.9","0","46","11.1","112","Clear","24","5","41","0","0","0","low"
"2026-09-08T23:00:00+05:30","C-Scheme","24.9","0","46","12","120","Clear","37","11","35","0","0","0","low"
"2026-09-08T23:00:00+05:30","Mansarovar","24.9","0","46","12.9","128","Clear","30","10","38","0","0","0","low"
"2026-09-09T00:00:00+05:30","Pink City","25.2","0","48","17.4","79","Clear","40","9","34","0","0","0","low"
"2026-09-09T00:00:00+05:30","Malviya Nagar","25.2","0","48","18.3","87","Clear","18","3","43","0","0","0","low"
"2026-09-09T00:00:00+05:30","Sanganer","25.2","0","48","7.5","95","Clear","14","3","45","0","0","0","low"
"2026-09-09T00:00:00+05:30","C-Scheme","25.2","0","48","8.4","103","Clear","28","9","39","1","1","0","low"
"2026-09-09T00:00:00+05:30","Mansarovar","25.2","0","48","9.3","111","Clear","22","3","42","0","0","0","low"
"2026-09-09T01:00:00+05:30","Pink City","25.1","0","50","7.5","79","Clear","26","6","40","0","0","0","low"
"2026-09-09T01:00:00+05:30","Malviya Nagar","25.1","0","50","8.4","87","Clear","19","5","43","0","0","0","low"
"2026-09-09T01:00:00+05:30","Sanganer","25.1","0","50","9.3","95","Clear","16","5","44","0","0","0","low"
"2026-09-09T01:00:00+05:30","C-Scheme","25.1","0","50","10.2","103","Clear","29","6","39","0","0","0","low"
"2026-09-09T01:00:00+05:30","Mansarovar","25.1","0","50","11.1","111","Clear","23","5","41","0","0","0","low"
"2026-09-09T02:00:00+05:30","Pink City","25.2","0","51","9.3","78","Clear","27","7","39","0","0","0","low"
"2026-09-09T02:00:00+05:30","Malviya Nagar","25.2","0","51","10.2","86","Clear","19","6","43","0","0","0","low"
"2026-09-09T02:00:00+05:30","Sanganer","25.2","0","51","11.1","94","Clear","19","2","43","0","0","0","low"
"2026-09-09T02:00:00+05:30","C-Scheme","25.2","0","51","12","102","Clear","31","7","38","0","0","0","low"
"2026-09-09T02:00:00+05:30","Mansarovar","25.3","1","54","12.9","110","Cloudy","23","6","41","0","0","0","low"
"2026-09-09T03:00:00+05:30","Pink City","25.4","0","52","11.1","78","Clear","28","9","39","0","0","0","low"
"2026-09-09T03:00:00+05:30","Malviya Nagar","25.4","0","52","12","86","Clear","20","3","42","0","0","0","low"
"2026-09-09T03:00:00+05:30","Sanganer","25.4","0","52","12.9","94","Clear","21","4","42","1","1","0","low"
"2026-09-09T03:00:00+05:30","C-Scheme","25.4","0","52","13.8","102","Clear","32","9","37","0","0","0","low"
"2026-09-09T03:00:00+05:30","Mansarovar","25.5","1.6","56","14.7","110","Cloudy","24","8","41","0","0","0","low"
"2026-09-09T04:00:00+05:30","Pink City","25.8","0","53","12.9","78","Clear","30","6","38","0","0","0","low"
"2026-09-09T04:00:00+05:30","Malviya Nagar","25.8","0","53","13.8","86","Clear","22","4","42","0","0","0","low"
"2026-09-09T04:00:00+05:30","Sanganer","25.8","0","53","14.7","94","Clear","24","6","41","0","0","0","low"
"2026-09-09T04:00:00+05:30","C-Scheme","26","2.2","59","15.6","102","Cloudy","33","11","37","0","0","0","low"
"2026-09-09T04:00:00+05:30","Mansarovar","25.8","0","53","16.5","110","Clear","26","5","40","0","0","0","low"
"2026-09-09T05:00:00+05:30","Pink City","26.3","0","54","14.7","79","Clear","32","8","37","0","0","0","low"
"2026-09-09T05:00:00+05:30","Malviya Nagar","26.3","0","54","15.6","87","Clear","25","7","40","0","0","0","low"
"2026-09-09T05:00:00+05:30","Sanganer","26.3","0","54","16.5","95","Clear","28","9","39","0","0","0","low"
"2026-09-09T05:00:00+05:30","C-Scheme","26.3","0","54","17.4","103","Clear","35","8","36","0","0","0","low"
"2026-09-09T05:00:00+05:30","Mansarovar","26.3","0","54","18.3","111","Clear","29","7","39","0","0","0","low"
"2026-09-09T06:00:00+05:30","Pink City","26.9","0","54","16.5","85","Clear","40","12","34","0","0","0","low"
"2026-09-09T06:00:00+05:30","Malviya Nagar","26.9","0","54","17.4","93","Clear","34","11","36","1","1","0","low"
"2026-09-09T06:00:00+05:30","Sanganer","27.1","3.2","62","18.3","101","Light Rain","38","9","35","0","0","0","low"
"2026-09-09T06:00:00+05:30","C-Scheme","26.9","0","54","7.5","109","Clear","43","11","33","0","0","0","low"
"2026-09-09T06:00:00+05:30","Mansarovar","26.9","0","54","8.4","117","Clear","22","6","42","0","0","0","low"
"2026-09-09T07:00:00+05:30","Pink City","27.5","0","54","18.3","91","Clear","48","15","30","0","0","0","moderate"
"2026-09-09T07:00:00+05:30","Malviya Nagar","27.8","3.8","63","7.5","99","Light Rain","45","11","32","0","0","0","low"
"2026-09-09T07:00:00+05:30","Sanganer","27.5","0","54","8.4","107","Clear","48","13","30","0","0","0","moderate"
"2026-09-09T07:00:00+05:30","C-Scheme","27.5","0","54","9.3","115","Clear","35","10","36","0","0","0","moderate"
"2026-09-09T07:00:00+05:30","Mansarovar","27.5","0","54","10.2","123","Clear","32","10","37","0","0","0","low"
"2026-09-09T08:00:00+05:30","Pink City","28.1","0","53","8.4","99","Haze","59","16","26","0","0","0","moderate"
"2026-09-09T08:00:00+05:30","Malviya Nagar","28.5","4.4","64","9.3","107","Light Rain","58","16","26","0","0","0","moderate"
"2026-09-09T08:00:00+05:30","Sanganer","28.1","0","53","10.2","115","Haze","43","13","33","0","0","0","moderate"
"2026-09-09T08:00:00+05:30","C-Scheme","28.1","0","53","11.1","123","Haze","46","15","31","0","0","0","moderate"
"2026-09-09T08:00:00+05:30","Mansarovar","28.1","0","53","12","131","Haze","46","11","31","0","0","0","moderate"
"2026-09-09T09:00:00+05:30","Pink City","29.1","4.9","64","10.2","98","Light Rain","59","17","26","1","1","0","moderate"
"2026-09-09T09:00:00+05:30","Malviya Nagar","28.7","0","52","11.1","106","Clear","42","12","33","0","0","0","moderate"
"2026-09-09T09:00:00+05:30","Sanganer","28.7","0","52","12","114","Clear","43","14","33","0","0","0","moderate"
"2026-09-09T09:00:00+05:30","C-Scheme","28.7","0","52","12.9","122","Clear","46","11","31","0","0","0","moderate"
"2026-09-09T09:00:00+05:30","Mansarovar","28.7","0","52","13.8","130","Clear","46","12","31","0","0","0","moderate"
"2026-09-09T10:00:00+05:30","Pink City","29.2","0","51","12","92","Clear","37","11","35","0","0","0","moderate"
"2026-09-09T10:00:00+05:30","Malviya Nagar","29.2","0","51","12.9","100","Clear","38","12","35","0","0","0","moderate"
"2026-09-09T10:00:00+05:30","Sanganer","29.2","0","51","13.8","108","Clear","36","8","36","0","0","0","low"
"2026-09-09T10:00:00+05:30","C-Scheme","29.2","0","51","14.7","116","Clear","40","10","34","0","0","0","moderate"
"2026-09-09T10:00:00+05:30","Mansarovar","29.2","0","51","15.6","124","Clear","42","12","33","0","0","0","moderate"
"2026-09-09T11:00:00+05:30","Pink City","29.6","0","50","13.8","86","Clear","31","10","38","0","0","0","low"
"2026-09-09T11:00:00+05:30","Malviya Nagar","29.6","0","50","14.7","94","Clear","33","7","37","0","0","0","low"
"2026-09-09T11:00:00+05:30","Sanganer","29.6","0","50","15.6","102","Clear","30","7","38","0","0","0","low"
"2026-09-09T11:00:00+05:30","C-Scheme","29.6","0","50","16.5","110","Clear","35","10","36","0","0","0","low"
"2026-09-09T11:00:00+05:30","Mansarovar","29.6","0","50","17.4","118","Clear","37","12","35","2","2","0","low"
"2026-09-09T12:00:00+05:30","Pink City","29.8","0","48","15.6","84","Clear","31","6","38","0","0","0","low"
"2026-09-09T12:00:00+05:30","Malviya Nagar","29.8","0","48","16.5","92","Clear","33","8","37","0","0","0","low"
"2026-09-09T12:00:00+05:30","Sanganer","29.8","0","48","17.4","100","Clear","28","8","39","0","0","0","low"
"2026-09-09T12:00:00+05:30","C-Scheme","29.8","0","48","18.3","108","Clear","35","11","36","2","1","0","low"
"2026-09-09T12:00:00+05:30","Mansarovar","29.8","0","48","7.5","116","Clear","37","8","35","0","0","0","low"
"2026-09-09T13:00:00+05:30","Pink City","29.9","0","46","17.4","83","Clear","32","8","37","0","0","0","low"
"2026-09-09T13:00:00+05:30","Malviya Nagar","29.9","0","46","18.3","91","Clear","33","9","37","0","0","0","low"
"2026-09-09T13:00:00+05:30","Sanganer","29.9","0","46","7.5","99","Clear","27","9","39","2","2","0","low"
"2026-09-09T13:00:00+05:30","C-Scheme","29.9","0","46","8.4","107","Clear","36","8","36","0","0","0","low"
"2026-09-09T13:00:00+05:30","Mansarovar","29.9","0","46","9.3","115","Clear","37","9","35","0","0","0","low"
"2026-09-09T14:00:00+05:30","Pink City","29.8","0","45","7.5","84","Clear","36","10","36","0","0","0","low"
"2026-09-09T14:00:00+05:30","Malviya Nagar","29.8","0","45","8.4","92","Clear","36","12","36","2","2","0","low"
"2026-09-09T14:00:00+05:30","Sanganer","29.8","0","45","9.3","100","Clear","29","6","39","0","0","0","low"
"2026-09-09T14:00:00+05:30","C-Scheme","29.8","0","45","10.2","108","Clear","40","10","34","0","0","0","low"
"2026-09-09T14:00:00+05:30","Mansarovar","29.8","0","45","11.1","116","Clear","40","12","34","1","1","0","low"
"2026-09-09T15:00:00+05:30","Pink City","29.6","0","44","9.3","86","Clear","42","14","33","2","2","0","moderate"
"2026-09-09T15:00:00+05:30","Malviya Nagar","29.6","0","44","10.2","94","Clear","40","9","34","0","0","0","low"
"2026-09-09T15:00:00+05:30","Sanganer","29.6","0","44","11.1","102","Clear","34","8","36","0","0","0","low"
"2026-09-09T15:00:00+05:30","C-Scheme","29.6","0","44","12","110","Clear","46","14","31","0","0","0","low"
"2026-09-09T15:00:00+05:30","Mansarovar","29.6","0","44","12.9","118","Clear","28","9","39","0","0","0","low"
"2026-09-09T16:00:00+05:30","Pink City","29.2","0","43","11.1","92","Clear","52","13","29","0","0","0","moderate"
"2026-09-09T16:00:00+05:30","Malviya Nagar","29.2","0","43","12","100","Clear","48","13","30","0","0","0","moderate"
"2026-09-09T16:00:00+05:30","Sanganer","29.2","0","43","12.9","108","Clear","43","13","33","0","0","0","low"
"2026-09-09T16:00:00+05:30","C-Scheme","29.2","0","43","13.8","116","Clear","40","13","34","0","0","0","moderate"
"2026-09-09T16:00:00+05:30","Mansarovar","29.5","3.8","52","14.7","124","Light Rain","36","8","36","0","0","0","moderate"
"2026-09-09T17:00:00+05:30","Pink City","28.7","0","42","12.9","101","Haze","66","19","23","0","0","0","high"
"2026-09-09T17:00:00+05:30","Malviya Nagar","28.7","0","42","13.8","109","Haze","61","19","25","0","0","0","moderate"
"2026-09-09T17:00:00+05:30","Sanganer","28.7","0","42","14.7","117","Haze","41","13","33","0","0","0","moderate"
"2026-09-09T17:00:00+05:30","C-Scheme","28.7","0","42","15.6","125","Haze","54","14","28","1","0","1","high"
"2026-09-09T17:00:00+05:30","Mansarovar","28.7","0","42","16.5","133","Haze","49","13","30","0","0","0","moderate"
"2026-09-09T18:00:00+05:30","Pink City","28.1","0","42","14.7","105","Haze","74","23","19","0","0","0","high"
"2026-09-09T18:00:00+05:30","Malviya Nagar","28.1","0","42","15.6","113","Haze","50","16","30","0","0","0","high"
"2026-09-09T18:00:00+05:30","Sanganer","28.1","0","42","16.5","121","Haze","48","12","30","0","0","0","moderate"
"2026-09-09T18:00:00+05:30","C-Scheme","28.5","4.9","54","17.4","129","Light Rain","61","17","25","0","0","0","high"
"2026-09-09T18:00:00+05:30","Mansarovar","28.1","0","42","18.3","137","Haze","54","16","28","0","0","0","moderate"
"2026-09-09T19:00:00+05:30","Pink City","27.5","0","42","16.5","102","Haze","56","18","27","0","0","0","high"
"2026-09-09T19:00:00+05:30","Malviya Nagar","27.5","0","42","17.4","110","Haze","48","12","30","0","0","0","moderate"
"2026-09-09T19:00:00+05:30","Sanganer","27.5","0.5","43","18.3","118","Cloudy","48","13","30","0","0","0","moderate"
"2026-09-09T19:00:00+05:30","C-Scheme","27.5","0","42","7.5","126","Haze","60","18","25","0","0","0","high"
"2026-09-09T19:00:00+05:30","Mansarovar","27.5","0","42","8.4","134","Haze","52","17","29","0","0","0","moderate"
"2026-09-09T20:00:00+05:30","Pink City","26.9","0","43","18.3","95","Clear","48","12","30","0","0","0","moderate"
"2026-09-09T20:00:00+05:30","Malviya Nagar","26.9","0","43","7.5","103","Clear","40","10","34","0","0","0","moderate"
"2026-09-09T20:00:00+05:30","Sanganer","27","1","45","8.4","111","Cloudy","41","12","33","1","1","0","moderate"
"2026-09-09T20:00:00+05:30","C-Scheme","26.9","0","43","9.3","119","Clear","51","16","29","0","0","0","moderate"
"2026-09-09T20:00:00+05:30","Mansarovar","26.9","0","43","10.2","127","Clear","44","11","32","0","0","0","moderate"
"2026-09-09T21:00:00+05:30","Pink City","26.3","0","44","8.4","88","Clear","40","10","34","0","0","0","moderate"
"2026-09-09T21:00:00+05:30","Malviya Nagar","26.4","1.6","48","9.3","96","Cloudy","32","9","37","0","0","0","low"
"2026-09-09T21:00:00+05:30","Sanganer","26.3","0","44","10.2","104","Clear","35","11","36","0","0","0","low"
"2026-09-09T21:00:00+05:30","C-Scheme","26.3","0","44","11.1","112","Clear","44","11","32","0","0","0","moderate"
"2026-09-09T21:00:00+05:30","Mansarovar","26.3","0","44","12","120","Clear","36","9","36","0","0","0","low"
"2026-09-09T22:00:00+05:30","Pink City","25.8","0","45","10.2","83","Clear","34","10","36","0","0","0","low"
"2026-09-09T22:00:00+05:30","Malviya Nagar","25.8","0","45","11.1","91","Clear","28","9","39","0","0","0","low"
"2026-09-09T22:00:00+05:30","Sanganer","25.8","0","45","12","99","Clear","31","6","38","0","0","0","low"
"2026-09-09T22:00:00+05:30","C-Scheme","25.8","0","45","12.9","107","Clear","38","10","35","0","0","0","low"
"2026-09-09T22:00:00+05:30","Mansarovar","25.8","0","45","13.8","115","Clear","32","9","37","0","0","0","low"
"2026-09-09T23:00:00+05:30","Pink City","25.6","2.7","53","12","80","Cloudy","32","10","37","0","0","0","low"
"2026-09-09T23:00:00+05:30","Malviya Nagar","25.4","0","46","12.9","88","Clear","27","5","39","1","1","1","low"
"2026-09-09T23:00:00+05:30","Sanganer","25.4","0","46","13.8","96","Clear","30","7","38","0","0","0","low"
"2026-09-09T23:00:00+05:30","C-Scheme","25.4","0","46","14.7","104","Clear","36","10","36","0","0","0","low"
"2026-09-09T23:00:00+05:30","Mansarovar","25.4","0","46","15.6","112","Clear","31","10","38","0","0","0","low"
"2026-09-10T00:00:00+05:30","Pink City","25.7","0","48","8.4","84","Clear","25","4","40","0","0","0","low"
"2026-09-10T00:00:00+05:30","Malviya Nagar","25.7","0","48","9.3","92","Clear","17","3","44","0","0","0","low"
"2026-09-10T00:00:00+05:30","Sanganer","25.7","0","48","10.2","100","Clear","21","5","42","0","0","0","low"
